Date,Abflugverspätung ZRH,anzahl_abfluege_total,piste_10_binär,piste_16,piste_28,piste_32,piste_34,regen,regen_imputiert,windgeschwindigkeit,maximale_windgeschwindigkeit,maximale_windgeschwindigkeit_imputiert,temperatur,oil_price,oil_price_imputiert,90_day_average_oil_price,oil_trend,oil_volatility_90,schnee_vorhanden,schnee_intensität,Feiertage,day_of_week,month,WEF
2022-05-28,13.5070422535211,289,False,29,197,58,5,0.0,False,10.4,29.0,False,15.4,121.19,True,111.63755555555555,4.87244444444444,7.365739748826123,False,0.0,False,Saturday,5,False
2022-05-29,20.2235649546828,341,False,14,194,121,12,0.0,False,13.3,42.0,False,12.1,121.19,True,111.889,5.701000000000008,7.300264278731439,False,0.0,False,Sunday,5,False
2022-05-30,18.7814371257485,350,False,30,287,32,1,0.0,False,9.5,30.0,False,13.4,123.01,False,112.09022222222224,6.579777777777764,7.304315636413239,False,0.0,False,Monday,5,False
2022-05-31,14.1489361702128,299,False,22,251,22,4,0.3,False,10.1,50.0,False,14.5,125.53,False,112.22444444444446,7.5712698412698245,7.393204762089215,False,0.0,False,Tuesday,5,False
2022-06-01,14.4612903225806,316,False,30,249,28,9,2.2,False,7.0,28.0,False,14.9,122.2,False,112.29766666666666,8.892333333333326,7.492430644743299,False,0.0,False,Wednesday,6,False
2022-06-02,17.9588607594937,325,False,31,256,33,5,0.0,False,7.9,30.600212733677903,True,16.9,122.2,True,112.37366666666668,9.643476190476179,7.558244616667921,False,0.0,False,Thursday,6,False
2022-06-03,22.4147058823529,355,False,42,252,53,8,0.2,False,8.6,33.311623988560754,True,18.0,125.68,False,112.35522222222221,10.003349206349213,7.531878949628474,False,0.0,False,Friday,6,False
2022-06-04,24.8082191780822,306,False,42,190,67,7,2.9,False,8.1,31.374901663644433,True,20.6,125.68,True,112.37544444444444,10.62455555555556,7.56548329194477,False,0.0,False,Saturday,6,False
2022-06-05,36.8885245901639,319,False,34,141,139,5,15.6,False,10.8,41.83320221819258,True,18.9,125.68,True,112.39566666666667,11.245761904761906,7.5988846091625275,False,0.0,False,Sunday,6,False
2022-06-06,18.0285714285714,322,False,21,239,58,4,0.1,False,6.7,25.952079153878728,True,17.9,124.99,False,112.35855555555555,11.924301587301585,7.524575699876199,False,0.0,True,Monday,6,False
2022-06-07,16.2587412587412,303,False,23,249,20,11,7.4,False,7.9,30.600212733677903,True,16.3,126.89,False,112.26755555555556,12.298158730158733,7.316587175051883,False,0.0,False,Tuesday,6,False
2022-06-08,14.8187702265372,318,False,22,238,55,3,2.6,False,8.0,30.987557198661168,True,15.3,129.2,False,112.3821111111111,12.377888888888904,7.46409043721522,False,0.0,False,Wednesday,6,False
2022-06-09,16.7217125382263,337,False,4,149,171,13,1.5,False,12.3,47.64336919294155,True,14.8,128.47,False,112.54499999999999,13.215000000000003,7.668864857476858,False,0.0,False,Thursday,6,False
2022-06-10,14.3936781609195,359,False,34,280,38,7,0.0,False,8.5,32.92427952357749,True,15.4,127.44,False,112.6601111111111,13.995603174603161,7.829407470289596,False,0.0,False,Friday,6,False
2022-06-11,13.3311258278146,310,False,36,203,68,3,0.0,False,5.5,21.303945574079552,True,18.0,127.44,True,112.76377777777778,14.143365079365083,7.963006402188478,False,0.0,False,Saturday,6,False
2022-06-12,18.6036585365854,337,False,33,224,75,5,2.0,False,4.7,18.205189854213437,True,20.7,127.44,True,112.86744444444444,14.29112698412699,8.093057860325915,False,0.0,False,Sunday,6,False
2022-06-13,16.9939209726444,345,False,22,281,38,4,1.3,False,10.6,41.058513288226045,True,19.9,128.44,False,113.05688888888888,14.353111111111119,8.232763218520923,False,0.0,False,Monday,6,False
2022-06-14,15.8655737704918,325,False,30,265,23,7,0.0,False,10.0,31.5,False,18.4,127.02,False,113.31577777777778,14.587079365079347,8.346571384864742,False,0.0,False,Tuesday,6,False
2022-06-15,65.1209964412811,297,False,29,240,26,2,0.0,False,6.2,26.0,False,21.6,124.96,False,113.56477777777778,14.356650793650786,8.41790670658954,False,0.0,False,Wednesday,6,False
2022-06-16,23.2373417721519,344,False,8,87,224,25,0.7,False,11.4,44.0,False,24.1,125.78,False,113.6921111111111,13.62360317460319,8.503158896755183,False,0.0,False,Thursday,6,False
2022-06-17,21.2149253731343,342,False,30,265,28,19,0.0,False,7.0,22.0,False,22.2,119.22,False,113.81944444444444,13.111984126984126,8.597944536322856,False,0.0,False,Friday,6,False
2022-06-18,19.1875,310,False,42,194,66,8,0.0,False,7.8,37.0,False,23.3,119.22,True,113.87388888888889,11.883253968253968,8.616643510136077,False,0.0,False,Saturday,6,False
2022-06-19,25.0798816568047,350,False,38,228,73,11,0.0,False,8.2,32.0,False,26.7,119.22,True,113.92833333333334,10.654523809523809,8.634954864132999,False,0.0,False,Sunday,6,False
2022-06-20,31.4047619047619,349,False,2,78,257,12,0.0,False,10.2,40.0,False,25.4,118.25,False,113.89422222222221,9.514349206349209,8.60757257117453,False,0.0,False,Monday,6,False
2022-06-21,21.6931034482759,301,False,25,241,27,8,0.0,False,8.3,34.0,False,22.8,118.51,False,113.85777777777777,8.095079365079386,8.581784573555346,False,0.0,False,Tuesday,6,False
2022-06-22,18.3428571428571,320,False,32,255,28,5,4.2,False,9.1,34.0,False,19.5,115.54,False,113.75766666666667,6.9794761904762055,8.472473744327024,False,0.0,False,Wednesday,6,False
2022-06-23,24.655487804878,342,False,41,256,36,9,2.0,False,10.3,96.0,False,21.3,114.5,False,113.66388888888889,5.727539682539685,8.404492738396469,False,0.0,False,Thursday,6,False
2022-06-24,33.9601226993865,336,False,39,246,40,11,11.9,False,7.7,31.0,False,17.5,117.36,False,113.57311111111113,4.206888888888869,8.35007012611914,False,0.0,False,Friday,6,False
2022-06-25,28.7658227848101,323,False,33,245,30,15,0.0,False,7.3,24.0,False,18.7,117.36,True,113.51411111111112,4.0001746031745995,8.303702016481749,False,0.0,False,Saturday,6,False
2022-06-26,26.0854430379747,328,False,37,212,66,13,1.7,False,10.4,40.0,False,22.1,117.36,True,113.45511111111112,3.793460317460301,8.256647202177145,False,0.0,False,Sunday,6,False
2022-06-27,27.9848484848485,336,False,2,105,219,10,5.3,False,12.7,38.0,False,19.2,119.69,False,113.4868888888889,3.4959682539682433,8.266212078234098,False,0.0,False,Monday,6,False
2022-06-28,24.7294520547945,307,False,33,235,29,10,0.1,False,9.5,33.0,False,17.4,122.21,False,113.56355555555555,3.625015873015883,8.29163465147279,False,0.0,False,Tuesday,6,False
2022-06-29,17.744262295082,316,False,28,254,29,5,0.0,False,5.9,24.0,False,20.8,120.8,False,113.63711111111111,4.08003174603175,8.339041014630613,False,0.0,False,Wednesday,6,False
2022-06-30,25.485342019544,315,False,40,229,39,7,12.0,False,8.6,42.0,False,21.0,119.78,False,113.78722222222223,4.681349206349196,8.345097467843704,False,0.0,False,Thursday,6,False
2022-07-01,35.4360465116279,354,False,38,262,42,12,12.4,False,9.0,43.0,False,15.5,119.21,False,113.93888888888888,5.283968253968254,8.328392003159928,False,0.0,False,Friday,7,False
2022-07-02,26.7956656346749,332,False,46,205,77,4,0.0,False,9.8,33.0,False,18.6,119.21,True,114.08422222222222,5.402920634920633,8.304684609719532,False,0.0,False,Saturday,7,False
2022-07-03,20.0463768115942,355,False,43,231,74,7,0.0,False,6.5,27.0,False,22.3,119.21,True,114.22955555555555,5.521873015873027,8.27832962458487,False,0.0,False,Sunday,7,False
2022-07-04,27.5578034682081,357,False,39,277,36,5,7.6,False,7.9,42.0,False,20.3,121.8,False,114.35244444444444,5.663269841269823,8.269152546977807,False,0.0,False,Monday,7,False
2022-07-05,17.3438485804416,325,False,29,258,33,5,0.0,False,6.5,24.0,False,21.3,110.49,False,114.52133333333333,5.795809523809524,8.264258526253887,False,0.0,False,Tuesday,7,False
2022-07-06,18.9969040247678,335,False,28,263,40,4,0.0,False,9.4,32.0,False,19.8,108.54,False,114.6288888888889,4.013968253968244,8.145950320050146,False,0.0,False,Wednesday,7,False
2022-07-07,21.0542168674699,341,False,7,96,228,10,0.0,False,10.9,39.0,False,18.1,113.4,False,114.72566666666665,2.165761904761922,8.018905757680267,False,0.0,False,Thursday,7,False
2022-07-08,19.9917355371901,377,False,39,288,42,8,0.0,False,10.2,29.0,False,18.4,113.95,False,114.86055555555555,1.1194444444444542,7.890934403180767,False,0.0,False,Friday,7,False
2022-07-09,23.5521472392638,334,False,43,213,72,6,0.0,False,9.8,31.0,False,19.0,113.95,True,115.00155555555556,0.22701587301587267,7.757427743363389,False,0.0,False,Saturday,7,False
2022-07-10,20.1750741839763,344,False,35,217,85,7,0.0,False,9.8,35.0,False,19.2,113.95,True,115.14255555555556,-0.6654126984127089,7.618944537641766,False,0.0,False,Sunday,7,False
2022-07-11,26.9302325581395,351,False,47,264,38,2,0.0,False,14.9,48.0,False,18.6,114.85,False,115.32066666666665,-1.594952380952364,7.395907431922662,False,0.0,False,Monday,7,False
2022-07-12,17.9935897435897,316,False,44,233,29,10,0.0,False,12.8,34.0,False,20.7,106.98,False,115.43655555555554,-2.703698412698401,7.304330739571866,False,0.0,False,Tuesday,7,False
2022-07-13,15.0534591194968,324,False,42,244,30,8,0.0,False,5.1,31.0,False,22.6,107.17,False,115.41977777777777,-3.188349206349173,7.322178403949997,False,0.0,False,Wednesday,7,False
2022-07-14,22.3086419753086,330,False,30,163,127,10,0.0,False,11.5,45.0,False,26.4,107.74,False,115.3791111111111,-3.343396825396809,7.35803186381112,False,0.0,False,Thursday,7,False
2022-07-15,21.6487252124646,359,False,32,183,140,4,0.0,False,12.6,35.0,False,23.8,112.26,False,115.34477777777776,-4.117634920634899,7.386650459189066,False,0.0,False,Friday,7,False
2022-07-16,19.1945288753799,338,True,42,205,76,7,0.0,False,12.3,36.0,False,22.0,112.26,True,115.36066666666666,-4.374952380952379,7.378363266631554,False,0.0,False,Saturday,7,False
2022-07-17,26.4896142433234,344,True,47,154,83,5,0.0,False,12.4,37.0,False,22.0,112.26,True,115.37655555555556,-4.6322698412698315,7.37003211633105,False,0.0,False,Sunday,7,False
2022-07-18,23.6137724550898,344,True,46,242,33,8,0.0,False,8.9,32.0,False,23.2,117.27,False,115.39244444444444,-4.889587301587298,7.36165685904728,False,0.0,False,Monday,7,False
2022-07-19,17.9220779220779,311,False,54,221,28,8,0.0,False,7.4,26.0,False,25.2,114.96,False,115.52333333333334,-4.674761904761922,7.287969307647314,False,0.0,False,Tuesday,7,False
2022-07-20,30.0830670926517,320,False,37,150,127,6,13.3,False,9.9,83.0,False,24.2,115.86,False,115.63344444444445,-3.6448730158730314,7.20231363593379,False,0.0,False,Wednesday,7,False
2022-07-21,22.358024691358,327,False,36,247,40,4,0.3,False,7.6,32.0,False,22.9,112.81,False,115.72966666666667,-2.49966666666667,7.146005948166549,False,0.0,False,Thursday,7,False
2022-07-22,22.6565349544073,337,False,44,224,63,6,0.0,False,8.0,30.0,False,23.8,106.77,False,115.81477777777778,-1.8604920634920745,7.063725857064813,False,0.0,False,Friday,7,False
2022-07-23,24.3161094224924,339,False,46,216,74,3,6.8,False,8.5,39.0,False,22.1,106.77,True,115.83277777777779,-2.662777777777791,7.03826236659798,False,0.0,False,Saturday,7,False
2022-07-24,23.7636887608069,356,False,43,221,88,4,0.0,False,6.4,23.0,False,24.2,106.77,True,115.85077777777778,-3.465063492063493,7.012659696397215,False,0.0,False,Sunday,7,False
2022-07-25,21.1914893617021,331,False,12,119,184,16,0.1,False,11.9,48.0,False,25.5,108.23,False,115.93411111111112,-4.332682539682551,6.856229496513344,False,0.0,False,Monday,7,False
2022-07-26,15.7450331125828,306,False,25,152,125,4,0.7,False,11.2,33.0,False,22.7,107.32,False,115.99344444444445,-5.683444444444433,6.764571647600924,False,0.0,False,Tuesday,7,False
2022-07-27,18.8366013071895,314,False,40,233,39,2,0.0,False,7.4,22.2,False,21.3,109.64,False,116.03811111111112,-6.819539682539698,6.692705050006887,False,0.0,False,Wednesday,7,False
2022-07-28,23.2413793103448,326,False,45,258,20,3,0.2,False,8.6,33.0,False,21.5,109.68,False,116.08099999999999,-7.750999999999991,6.638376857588492,False,0.0,False,Thursday,7,False
2022-07-29,26.0872093023256,358,False,44,254,57,3,1.5,False,8.0,32.0,False,19.3,111.51,False,116.09566666666667,-8.212809523809526,6.622565959477951,False,0.0,False,Friday,7,False
2022-07-30,20.7401812688822,339,False,36,226,73,4,0.0,False,8.5,34.0,False,21.0,111.51,True,116.13066666666667,-7.5706666666666536,6.589465000192329,False,0.0,False,Saturday,7,False
2022-07-31,20.342776203966,364,False,42,230,88,4,0.0,False,9.7,34.0,False,22.9,111.51,True,116.16566666666667,-6.92852380952381,6.556007974506545,False,0.0,False,Sunday,7,False
2022-08-01,20.8189910979228,339,False,30,170,132,7,2.0,False,9.0,32.0,False,23.5,106.09,False,116.20066666666668,-6.286380952380966,6.5221894028567755,False,0.0,True,Monday,8,False
2022-08-02,16.4262820512821,321,False,37,245,26,13,0.0,False,5.9,23.0,False,22.8,106.51,False,116.21344444444445,-6.604873015873025,6.500972470228766,False,0.0,False,Tuesday,8,False
2022-08-03,14.787037037037,330,False,43,244,31,12,0.0,False,5.0,22.0,False,24.6,101.82,False,116.16877777777778,-6.6759206349206295,6.55405438079839,False,0.0,False,Wednesday,8,False
2022-08-04,14.3427672955975,326,False,46,236,36,8,0.0,False,5.9,32.0,False,27.0,97.99,False,116.05444444444446,-7.678730158730161,6.713468118809223,False,0.0,False,Thursday,8,False
2022-08-05,28.1690544412607,357,False,45,238,58,16,16.2,False,9.9,64.0,False,26.2,100.31,False,115.87811111111112,-9.172396825396845,6.975074707737729,False,0.0,False,Friday,8,False
2022-08-06,20.8237179487179,318,False,12,152,149,5,11.1,False,11.3,36.0,False,18.4,100.31,True,115.72755555555555,-10.62184126984127,7.162834526354132,False,0.0,False,Saturday,8,False
2022-08-07,19.9803370786517,367,False,41,226,90,10,0.0,False,11.3,36.0,False,18.2,100.31,True,115.57699999999998,-12.071285714285708,7.342675697897201,False,0.0,False,Sunday,8,False
2022-08-08,17.1768292682927,336,True,38,204,33,5,0.0,False,13.3,43.0,False,20.5,103.46,False,115.50633333333334,-13.600619047619048,7.459043293474597,False,0.0,False,Monday,8,False
2022-08-09,20.7594936708861,326,True,26,146,35,10,0.0,False,15.6,46.0,False,21.2,103.81,False,115.51577777777779,-13.985777777777784,7.443051805192364,False,0.0,False,Tuesday,8,False
2022-08-10,25.5096774193548,316,True,37,81,40,7,0.0,False,13.7,44.0,False,21.4,105.06,False,115.47255555555554,-14.32826984126983,7.500025102745892,False,0.0,False,Wednesday,8,False
2022-08-11,15.6707692307692,335,False,34,257,38,6,0.0,False,11.2,36.0,False,20.8,107.19,False,115.43922222222223,-13.832079365079366,7.539900489281041,False,0.0,False,Thursday,8,False
2022-08-12,22.8079096045198,358,True,29,98,50,11,0.0,False,13.8,41.0,False,21.2,103.7,False,115.38444444444443,-12.463015873015848,7.582076160351406,False,0.0,False,Friday,8,False
2022-08-13,22.306990881459,337,True,33,77,79,6,0.0,False,13.2,39.0,False,20.5,103.7,True,115.29088888888889,-11.88517460317459,7.674196608311328,False,0.0,False,Saturday,8,False
2022-08-14,21.5218658892128,350,False,34,213,95,8,0.0,False,7.9,42.0,False,20.0,103.7,True,115.19733333333333,-11.307333333333332,7.764084382084645,False,0.0,False,Sunday,8,False
2022-08-15,21.3333333333333,342,True,28,173,81,5,0.5,False,12.7,73.0,False,19.9,98.25,False,115.07333333333334,-10.699047619047619,7.85808150529225,False,0.0,False,Monday,8,False
2022-08-16,13.5382262996942,332,False,29,263,33,7,0.0,False,5.8,28.0,False,20.9,95.36,False,114.91066666666666,-11.280666666666647,8.052898675548303,False,0.0,False,Tuesday,8,False
2022-08-17,22.0650154798762,338,False,38,226,62,12,9.0,False,11.0,48.0,False,22.6,97.22,False,114.74755555555556,-12.32469841269841,8.29761537574749,False,0.0,False,Wednesday,8,False
2022-08-18,18.5969696969697,337,False,33,257,27,20,6.7,False,5.7,29.0,False,18.0,96.35,False,114.56977777777776,-13.266920634920595,8.499652865056484,False,0.0,False,Thursday,8,False
2022-08-19,20.9827586206897,357,False,31,271,47,8,11.1,False,7.7,28.0,False,17.8,96.45,False,114.37777777777778,-14.623492063492066,8.713597894364026,False,0.0,False,Friday,8,False
2022-08-20,20.9285714285714,343,False,35,234,72,2,5.8,False,8.0,24.1,False,18.1,96.45,True,114.18688888888889,-15.468317460317465,8.91599416834621,False,0.0,False,Saturday,8,False
2022-08-21,17.9173789173789,357,False,34,259,44,20,0.0,False,6.3,23.0,False,19.6,96.45,True,113.996,-16.31314285714285,9.109852895369773,False,0.0,False,Sunday,8,False
2022-08-22,15.3834355828221,330,False,35,262,28,5,0.0,False,7.4,35.0,False,19.7,95.06,False,113.78844444444445,-17.141301587301598,9.294650740319161,False,0.0,False,Monday,8,False
2022-08-23,13.6045751633987,314,False,35,242,26,11,0.0,False,8.6,36.0,False,19.8,99.49,False,113.55833333333334,-17.366904761904763,9.499154220185744,False,0.0,False,Tuesday,8,False
2022-08-24,19.448275862069,323,True,27,175,37,1,0.0,False,10.8,43.0,False,19.9,99.87,False,113.37033333333333,-16.588904761904757,9.608882179607019,False,0.0,False,Wednesday,8,False
2022-08-25,16.9970414201183,347,False,38,263,35,11,0.0,False,4.3,20.0,False,21.0,98.81,False,113.1487777777778,-15.988777777777813,9.688285968438304,False,0.0,False,Thursday,8,False
2022-08-26,25.5393258426966,355,False,31,191,125,8,1.2,False,7.8,42.0,False,20.8,101.13,False,112.90011111111112,-15.388682539682534,9.766470328841491,False,0.0,False,Friday,8,False
2022-08-27,23.3824451410658,338,False,36,223,73,6,6.3,False,6.4,33.0,False,19.1,101.13,True,112.67722222222223,-14.497222222222234,9.803985090662064,False,0.0,False,Saturday,8,False
2022-08-28,20.093567251462,349,False,36,204,97,12,0.0,False,9.8,33.0,False,19.6,101.13,True,112.45433333333332,-13.605761904761906,9.83625077587183,False,0.0,False,Sunday,8,False
2022-08-29,20.5821325648415,360,False,33,286,38,3,0.0,False,8.6,26.0,False,20.1,101.13,True,112.2112222222222,-12.694079365079347,9.842816330748303,False,0.0,False,Monday,8,False
2022-08-30,13.8646153846154,329,False,32,259,32,6,11.0,False,7.0,42.0,False,20.4,99.34,False,111.94011111111112,-11.555825396825412,9.807816476283394,False,0.0,False,Tuesday,8,False
2022-08-31,16.5882352941176,326,True,34,243,35,4,4.8,False,7.2,28.0,False,17.6,96.55,False,111.68611111111112,-11.323253968253965,9.835096258526326,False,0.0,False,Wednesday,8,False
2022-09-01,20.2615384615385,334,False,40,257,27,10,0.0,False,10.3,36.0,False,17.1,92.24,False,111.40111111111112,-11.512539682539682,9.898440059195684,False,0.0,False,Thursday,9,False
2022-09-02,23.028818443804,357,False,37,269,48,3,0.0,False,8.0,32.0,False,16.4,93.09,False,111.02955555555556,-12.079555555555558,9.983682182071204,False,0.0,False,Friday,9,False
2022-09-03,24.4043887147335,325,False,35,177,107,6,3.0,False,7.8,30.0,False,17.6,93.09,True,110.66744444444444,-12.866015873015868,10.037216651784165,False,0.0,False,Saturday,9,False
2022-09-04,20.1873111782477,340,False,39,216,80,5,0.0,False,5.5,17.0,False,18.7,93.09,True,110.30533333333332,-13.652476190476193,10.077317638464804,False,0.0,False,Sunday,9,False
2022-09-05,17.180981595092,335,False,31,268,32,4,0.0,False,4.6,18.0,False,19.0,94.22,False,109.95088888888888,-14.446603174603169,10.115945211180346,False,0.0,False,Monday,9,False
2022-09-06,25.2783171521035,326,False,34,257,25,10,9.9,False,5.6,46.0,False,17.9,91.43,False,109.58788888888888,-15.070746031746026,10.087397354162828,False,0.0,False,Tuesday,9,False
